state,county,cofips,race,sex,renters,variance
TX,JACK,48237,black,female,17.9613095238095,365.799038062889
TX,JACK,48237,black,male,16.8482142857143,321.891833427213
TX,JACK,48237,hisp,female,57.7023498694517,585.603934829772
TX,JACK,48237,hisp,male,57.3324630113142,578.128251780681
TX,JACK,48237,other,female,8.4,79.2147263763281
TX,JACK,48237,other,male,11.1328767123288,139.039058911614
TX,JACK,48237,white,female,516.955892288389,3545.95630697823
TX,JACK,48237,white,male,429.534793938809,2451.78152072439
TX,JACKSON,48239,asian,female,11.219512195122,623.74336326779
TX,JACKSON,48239,asian,male,6.34146341463415,200.612683654841
TX,JACKSON,48239,black,female,177.736191860465,2063.68938596679
TX,JACKSON,48239,black,male,139.447674418605,1274.80134202237
TX,JACKSON,48239,hisp,female,470.222726241778,5434.39936337422
TX,JACKSON,48239,hisp,male,484.952823769562,5778.76215864264
TX,JACKSON,48239,other,female,2.58048780487805,1.28926523669969
TX,JACKSON,48239,other,male,2.69268292682927,1.39943408542028
TX,JACKSON,48239,white,female,805.823661549981,9365.46359204233
TX,JACKSON,48239,white,male,711.916885061775,7322.10841585807
TX,JASPER,48241,asian,female,0,161.643706803691
TX,JASPER,48241,asian,male,0,24901.5206595402
TX,JASPER,48241,black,female,951.508189836203,6135.43560448031
TX,JASPER,48241,black,male,712.22469550609,3504.76778456124
TX,JASPER,48241,hisp,female,213.235294117647,2976.83555635156
TX,JASPER,48241,hisp,male,331.764705882353,7151.80617901402
TX,JASPER,48241,other,female,44.6862745098039,223.213716087718
TX,JASPER,48241,other,male,39.4901960784314,176.707561052829
TX,JASPER,48241,white,female,1619.3518055059,15092.9287163503
TX,JASPER,48241,white,male,1523.67894172328,13391.200326468
TX,JEFF DAVIS,48243,asian,female,0,269.269560986765
TX,JEFF DAVIS,48243,asian,male,0,36.3799108839387
TX,JEFF DAVIS,48243,black,female,0,21.5588444393736
TX,JEFF DAVIS,48243,black,male,0,38.9097438310457
TX,JEFF DAVIS,48243,hisp,female,75.2033080634046,648.777840811235
TX,JEFF DAVIS,48243,hisp,male,78.3184011026878,703.594026256976
TX,JEFF DAVIS,48243,other,female,1.88717532467532,2.3229436821489
TX,JEFF DAVIS,48243,other,male,1.44886363636364,1.37330442589934
TX,JEFF DAVIS,48243,white,female,123.675337186898,1099.09804973796
TX,JEFF DAVIS,48243,white,male,146.127167630058,1533.36781343869
TX,JEFFERSON,48245,asian,female,893,878.708719784171
TX,JEFFERSON,48245,asian,male,791,778.803845546829
TX,JEFFERSON,48245,black,female,14925,10792.6720452657
TX,JEFFERSON,48245,black,male,10743,8598.34466372823
TX,JEFFERSON,48245,hisp,female,4174,3828.86522919038
TX,JEFFERSON,48245,hisp,male,4848,4407.50314249594
TX,JEFFERSON,48245,other,female,370,367.544588615507
TX,JEFFERSON,48245,other,male,671,662.795294760398
TX,JEFFERSON,48245,white,female,10807,8783.84710649572
TX,JEFFERSON,48245,white,male,10116,8261.1928015583
TX,JIM HOGG,48247,asian,female,0,17.9817745473022
TX,JIM HOGG,48247,asian,male,0,2912.75025724895
TX,JIM HOGG,48247,black,female,0,0
TX,JIM HOGG,48247,black,male,0,184.17329884994
TX,JIM HOGG,48247,hisp,female,369.983761440803,4794.79577456138
TX,JIM HOGG,48247,hisp,male,304.86861529377,3258.27109917486
TX,JIM HOGG,48247,other,female,0,0
TX,JIM HOGG,48247,other,male,0,0
TX,JIM HOGG,48247,white,female,43.3237250554324,791.472925464787
TX,JIM HOGG,48247,white,male,34.2871396895787,496.041266815362
TX,JIM WELLS,48249,asian,female,3.56603773584906,3.35482580939753
TX,JIM WELLS,48249,asian,male,160.981132075472,3216.60133418944
TX,JIM WELLS,48249,black,female,21.5512048192771,760.180764094065
TX,JIM WELLS,48249,black,male,23.421686746988,897.697738539655
TX,JIM WELLS,48249,hisp,female,3418.11890137907,40397.6848489611
TX,JIM WELLS,48249,hisp,male,3142.7747131765,34248.9031558266
TX,JIM WELLS,48249,other,female,5.54782608695652,4.94065484130744
TX,JIM WELLS,48249,other,male,16.0695652173913,35.6218158605413
TX,JIM WELLS,48249,white,female,594.434782608696,8332.99625460932
TX,JIM WELLS,48249,white,male,641.739130434783,9694.26218589762
TX,JOHNSON,48251,asian,female,377,371.920517494014
TX,JOHNSON,48251,asian,male,351,346.596976519781
TX,JOHNSON,48251,black,female,615,601.4827918945
TX,JOHNSON,48251,black,male,695,677.737393231121
TX,JOHNSON,48251,hisp,female,2680,2423.31153282585
TX,JOHNSON,48251,hisp,male,3190,2826.32107501519
TX,JOHNSON,48251,other,female,44,43.9308101926307
TX,JOHNSON,48251,other,male,181,179.829169793789
TX,JOHNSON,48251,white,female,10628,6591.17558343161
TX,JOHNSON,48251,white,male,9220,6181.92416282478
TX,JONES,48253,asian,female,0,1254.81356250587
TX,JONES,48253,asian,male,0,3411.82614748795
TX,JONES,48253,black,female,44.5391476709614,483.977977236741
TX,JONES,48253,black,male,55.7779980178395,758.208248925006
TX,JONES,48253,hisp,female,243.216438356164,2872.55018078073
TX,JONES,48253,hisp,male,223.47696139477,2426.27364279918
TX,JONES,48253,other,female,25.2062111801242,105.454345524495
TX,JONES,48253,other,male,13.0509316770186,29.075694867993
TX,JONES,48253,white,female,1023.23978741969,13754.333192197
TX,JONES,48253,white,male,921.036963591655,11151.9026274044
TX,KARNES,48255,asian,female,0,193.280114167429
TX,KARNES,48255,asian,male,0,61.7473332595378
TX,KARNES,48255,black,female,68.4934593023256,2790.96501952321
TX,KARNES,48255,black,male,53.7383720930233,1718.67272457855
TX,KARNES,48255,hisp,female,686.816965298254,6774.5425321879
TX,KARNES,48255,hisp,male,708.332048083466,7202.54619718817
TX,KARNES,48255,other,female,12.2853658536585,5.60366204879343
TX,KARNES,48255,other,male,12.819512195122,6.00229087771426
TX,KARNES,48255,white,female,408.011980531636,3825.83972950008
TX,KARNES,48255,white,male,360.464245600899,2989.25214275058
TX,KAUFMAN,48257,asian,female,96,95.4789982474985
TX,KAUFMAN,48257,asian,male,100,99.4346769178586
TX,KAUFMAN,48257,black,female,1470,1347.83933518006
TX,KAUFMAN,48257,black,male,1267,1176.24930747922
TX,KAUFMAN,48257,hisp,female,1535,1401.79716207813
TX,KAUFMAN,48257,hisp,male,1739,1568.03945955113
TX,KAUFMAN,48257,other,female,200,197.738707671434
TX,KAUFMAN,48257,other,male,147,145.778393351801
TX,KAUFMAN,48257,white,female,6077,3989.26587144553
TX,KAUFMAN,48257,white,male,5058,3611.71338119735
TX,KENDALL,48259,asian,female,0,2944.82481304152
TX,KENDALL,48259,asian,male,0,173.841379489274
TX,KENDALL,48259,black,female,26.0991379310345,362.370191110779
TX,KENDALL,48259,black,male,27.4568965517241,400.838678150993
TX,KENDALL,48259,hisp,female,1017.24054316198,15188.5311225207
TX,KENDALL,48259,hisp,male,1113.70029097963,18172.3150257098
TX,KENDALL,48259,other,female,130.389705882353,2141.47230279076
TX,KENDALL,48259,other,male,68.0294117647059,595.230480016745
TX,KENDALL,48259,white,female,2569.87843015429,35430.749876948
TX,KENDALL,48259,white,male,2019.0355182769,21986.8586611108
TX,KENEDY,48261,asian,female,0,0.484191011276798
TX,KENEDY,48261,asian,male,0,986.721992286856
TX,KENEDY,48261,black,female,0,79.5793662424468
TX,KENEDY,48261,black,male,0,93.9926088090211
TX,KENEDY,48261,hisp,female,81.2613280797311,560.703354768146
TX,KENEDY,48261,hisp,male,74.7153783752463,474.062721561697
TX,KENEDY,48261,other,female,0.0840579710144928,0.56202087389788
TX,KENEDY,48261,other,male,0.243478260869565,4.71402335356805
TX,KENEDY,48261,white,female,26.335718216841,286.571010980562
TX,KENEDY,48261,white,male,28.4314804623005,333.960830992096
TX,KENT,48263,asian,female,0,181.40589569161
TX,KENT,48263,asian,male,0,493.24090583872
TX,KENT,48263,black,female,0,34.4140830921753
TX,KENT,48263,black,male,0,53.9732095382217
TX,KENT,48263,hisp,female,20.4383561643836,123.592701158229
TX,KENT,48263,hisp,male,18.7795765877958,104.352795813407
TX,KENT,48263,other,female,2.20248447204969,11.7187974146318
TX,KENT,48263,other,male,1.14037267080745,3.14774859816824
TX,KENT,48263,white,female,58.1492821448402,154.335729254698
TX,KENT,48263,white,male,52.3412389942096,125.070546227069
TX,KERR,48265,asian,female,344.736641221374,1736.95829451607
TX,KERR,48265,asian,male,83.7595419847328,158.44378063676
TX,KERR,48265,black,female,146.900862068966,344.095424380468
TX,KERR,48265,black,male,154.543103448276,374.001610513827
TX,KERR,48265,hisp,female,1529.51244746201,21267.7738239208
TX,KERR,48265,hisp,male,1674.54833494989,25417.1765873281
TX,KERR,48265,other,female,148.147058823529,778.681258138809
TX,KERR,48265,other,male,77.2941176470588,227.840122962989
TX,KERR,48265,white,female,4249.04918711815,44772.0300540845
TX,KERR,48265,white,male,3338.28290359325,27955.885133958
TX,KIMBLE,48267,asian,female,0,25.5808427490507
TX,KIMBLE,48267,asian,male,0,3.59730601158526
TX,KIMBLE,48267,black,female,0,102.138118098486
TX,KIMBLE,48267,black,male,0,216.215561299751
TX,KIMBLE,48267,hisp,female,65.4621072088725,540.32223077
TX,KIMBLE,48267,hisp,male,62.0683918669131,485.804706835449
TX,KIMBLE,48267,other,female,2.98398576512456,3.72588687914024
TX,KIMBLE,48267,other,male,2.29537366548043,2.21817638281165
TX,KIMBLE,48267,white,female,417.121959516925,4079.98494545965
TX,KIMBLE,48267,white,male,377.608436808981,3346.41050173159
TX,KING,48269,asian,female,0,15.3578695257635
TX,KING,48269,asian,male,0,407.036210023699
TX,KING,48269,black,female,0,70.1892091191447
TX,KING,48269,black,male,0,40.0333355892834
TX,KING,48269,hisp,female,11.0715638015903,15.2553600394741
TX,KING,48269,hisp,male,12.2483907610754,18.6688138440665
TX,KING,48269,other,female,0,2.72501496940229
TX,KING,48269,other,male,0,6.19774697540523
TX,KING,48269,white,female,62.7921359037984,141.329589887316
TX,KING,48269,white,male,58.6829547623592,123.49011099761
TX,KINNEY,48271,asian,female,0,79.9401335907835
TX,KINNEY,48271,asian,male,0,435.229616216488
TX,KINNEY,48271,black,female,0,49.2159896411633
TX,KINNEY,48271,black,male,0,25.4687690930009
TX,KINNEY,48271,hisp,female,111.330109012744,1130.13200289622
TX,KINNEY,48271,hisp,male,94.6806387225549,817.499469887661
TX,KINNEY,48271,other,female,0,6.85190269027842
TX,KINNEY,48271,other,male,0,15.5240279024182
TX,KINNEY,48271,white,female,98.8879248011569,1061.83244126916
TX,KINNEY,48271,white,male,125.352133044107,1704.73208234879
TX,KLEBERG,48273,asian,female,3.43396226415094,3.10808364226684
TX,KLEBERG,48273,asian,male,155.018867924528,2976.96238556675
TX,KLEBERG,48273,black,female,229.081325301205,530.612077679885
TX,KLEBERG,48273,black,male,248.963855421687,608.036025093373
TX,KLEBERG,48273,hisp,female,3566.24081585352,41080.5483267205
TX,KLEBERG,48273,hisp,male,3278.96476996176,34834.815184365
TX,KLEBERG,48273,other,female,18.6188405797101,20.3518016596786
TX,KLEBERG,48273,other,male,53.9304347826087,105.083939705161
TX,KLEBERG,48273,white,female,919.869014859659,6982.74476922552
TX,KLEBERG,48273,white,male,993.070996147496,8095.78396633213
TX,KNOX,48275,asian,female,0,362.81179138322
TX,KNOX,48275,asian,male,0,986.48181167744
TX,KNOX,48275,black,female,34.8889990089197,113.68001586147
TX,KNOX,48275,black,male,43.6927651139742,177.776098212113
TX,KNOX,48275,hisp,female,96.0602739726028,611.000423944907
TX,KNOX,48275,hisp,male,88.2640099626401,516.015033133502
TX,KNOX,48275,other,female,5.38385093167702,18.9925215448334
TX,KNOX,48275,other,male,2.78757763975155,5.12829356302333
TX,KNOX,48275,white,female,187.578329499484,861.449740501221
TX,KNOX,48275,white,male,168.842706432934,698.225437425167
TX,LAMAR,48277,asian,female,77.7857142857143,464.019809190397
TX,LAMAR,48277,asian,male,90,612.101269633442
TX,LAMAR,48277,black,female,1574.91888297872,12706.430806337
TX,LAMAR,48277,black,male,1093.81515957447,6261.9318925954
TX,LAMAR,48277,hisp,female,460.379283788987,7160.54091694402
TX,LAMAR,48277,hisp,male,541.910666153254,9903.25450761623
TX,LAMAR,48277,other,female,124.701354240912,537.508473910551
TX,LAMAR,48277,other,male,154.106913756237,810.999942111197
TX,LAMAR,48277,white,female,4252.31951930724,34139.9871810122
TX,LAMAR,48277,white,male,3587.55323849077,24518.9091692719
TX,LAMB,48279,asian,female,0,76.7893476288176
TX,LAMB,48279,asian,male,0,2035.1810501185
TX,LAMB,48279,black,female,55.126582278481,542.865488585345
TX,LAMB,48279,black,male,41.6329113924051,310.468927098146
TX,LAMB,48279,hisp,female,732.568471538559,5645.04275352885
TX,LAMB,48279,hisp,male,810.435188691152,6900.24269616502
TX,LAMB,48279,other,female,13.8689700130378,23.2484087634293
TX,LAMB,48279,other,male,20.9159061277705,52.0792307236008
TX,LAMB,48279,white,female,495.360183241077,3362.76938354769
TX,LAMB,48279,white,male,462.943309791945,2940.32901001475
TX,LAMPASAS,48281,asian,female,21.5220994475138,736.347826296967
TX,LAMPASAS,48281,asian,male,18.5635359116022,547.964583607899
TX,LAMPASAS,48281,black,female,135.192331101643,4236.87463334786
TX,LAMPASAS,48281,black,male,122.693244065733,3490.69998704631
TX,LAMPASAS,48281,hisp,female,326.054022988506,3853.57082924764
TX,LAMPASAS,48281,hisp,male,399.577873563218,5778.87758077845
TX,LAMPASAS,48281,other,female,86.9079033311561,577.788748827092
TX,LAMPASAS,48281,other,male,77.0790333115611,455.616043236104
TX,LAMPASAS,48281,white,female,1373.87786586672,13358.1984442722
TX,LAMPASAS,48281,white,male,1183.055496036,9922.91372189847
TX,LA SALLE,48283,asian,female,0,153.258007594165
TX,LA SALLE,48283,asian,male,0,834.404708012675
TX,LA SALLE,48283,black,female,0,94.3549150516976
TX,LA SALLE,48283,black,male,0,48.8276993262265
TX,LA SALLE,48283,hisp,female,554.549976969139,9805.71002305227
TX,LA SALLE,48283,hisp,male,471.616766467066,7094.9798882441
TX,LA SALLE,48283,other,female,28.3027888446215,119.095331943475
TX,LA SALLE,48283,other,male,42.601593625498,266.655926109341
TX,LA SALLE,48283,white,female,96.4562545191612,2370.03962085901
TX,LA SALLE,48283,white,male,122.269703543022,3806.90437636224
TX,LAVACA,48285,asian,female,3.36585365853659,189.767551111226
TX,LAVACA,48285,asian,male,1.90243902439024,60.7462182444254
TX,LAVACA,48285,black,female,233.224563953488,706.24997331041
TX,LAVACA,48285,black,male,182.982558139535,442.445781196394
TX,LAVACA,48285,hisp,female,390.542980267634,4194.98072415604
TX,LAVACA,48285,hisp,male,402.777046949422,4460.92355767966
TX,LAVACA,48285,other,female,8.58292682926829,4.01026595477352
TX,LAVACA,48285,other,male,8.95609756097561,4.31812856950661
TX,LAVACA,48285,white,female,1221.99588169225,8115.96455370621
TX,LAVACA,48285,white,male,1079.59041557469,6362.80699831481
TX,LEE,48287,asian,female,0,71.6975699288317
TX,LEE,48287,asian,male,0,233.560911915694
TX,LEE,48287,black,female,257.272727272727,3209.58578189285
TX,LEE,48287,black,male,220.727272727273,2368.2098143843
TX,LEE,48287,hisp,female,369.814973987786,7372.65718983492
TX,LEE,48287,hisp,male,383.362813843022,7921.57994679217
TX,LEE,48287,other,female,11.1901118304885,48.1046969650346
TX,LEE,48287,other,male,13.9011183048852,74.0423481828927
TX,LEE,48287,white,female,765.233844103931,9163.56737362036
TX,LEE,48287,white,male,676.588940706196,7172.28487165539
TX,LEON,48289,asian,female,13.6744186046512,5624.64892963118
TX,LEON,48289,asian,male,11.953488372093,4298.07586031688
TX,LEON,48289,black,female,89.1079523626585,556.199065099003
TX,LEON,48289,black,male,62.9711870918171,278.491055292316
TX,LEON,48289,hisp,female,167.893401015228,1955.74508028862
TX,LEON,48289,hisp,male,171.446700507614,2039.17371506322
TX,LEON,48289,other,female,2.15223097112861,27.2422241382124
TX,LEON,48289,other,male,0.826771653543307,4.02677377171343
TX,LEON,48289,white,female,892.099566563468,10285.361621603
TX,LEON,48289,white,male,716.478018575851,6651.36725636076
TX,LIBERTY,48291,asian,female,0,0
TX,LIBERTY,48291,asian,male,39,57337.7118088359
TX,LIBERTY,48291,black,female,602.323026851099,2966.33661643618
TX,LIBERTY,48291,black,male,613.181448331977,3067.19170840352
TX,LIBERTY,48291,hisp,female,735.805349182764,5609.6367203626
TX,LIBERTY,48291,hisp,male,801.698365527489,6617.83733217709
TX,LIBERTY,48291,other,female,135.757575757576,249.096878398613
TX,LIBERTY,48291,other,male,67.8787878787879,91.0712811239875
TX,LIBERTY,48291,white,female,4503.56756756757,24484.9693439802
TX,LIBERTY,48291,white,male,4146.98455598456,21010.246837947
TX,LIMESTONE,48293,asian,female,11.3425925925926,1306.59199461384
TX,LIMESTONE,48293,asian,male,10.5555555555556,1131.59372949991
TX,LIMESTONE,48293,black,female,542.257261410788,4873.71929609784
TX,LIMESTONE,48293,black,male,475.933609958506,3763.35406877537
TX,LIMESTONE,48293,hisp,female,382.054054054054,4132.90253585494
TX,LIMESTONE,48293,hisp,male,453.081081081081,5798.76627157667
TX,LIMESTONE,48293,other,female,34.6895074946467,379.977413361527
TX,LIMESTONE,48293,other,male,31.7601713062099,318.926511856204
TX,LIMESTONE,48293,white,female,1051.70917573872,9852.1906068712
TX,LIMESTONE,48293,white,male,932.209953343701,7752.78769818145
TX,LIPSCOMB,48295,asian,female,2.77707006369427,378.444330438582
TX,LIPSCOMB,48295,asian,male,2.68365180467091,353.411871896913
TX,LIPSCOMB,48295,black,female,0,83.361419551355
TX,LIPSCOMB,48295,black,male,0,125.932380166695
TX,LIPSCOMB,48295,hisp,female,105.302624531334,686.871683473478
TX,LIPSCOMB,48295,hisp,male,107.80664167113,719.892332692939
TX,LIPSCOMB,48295,other,female,22.2135572885423,40.2010509314425
TX,LIPSCOMB,48295,other,male,15.4529094181164,19.6520618480128
TX,LIPSCOMB,48295,white,female,167.509563116569,381.06003651237
TX,LIPSCOMB,48295,white,male,157.723374270183,338.018103436487
TX,LIVE OAK,48297,asian,female,6.97560975609756,172.982505067605
TX,LIVE OAK,48297,asian,male,88.7804878048781,27360.0632443569
TX,LIVE OAK,48297,black,female,0,0
TX,LIVE OAK,48297,black,male,4.85714285714286,228.712733533934
TX,LIVE OAK,48297,hisp,female,256.142604074402,3274.45454281949
TX,LIVE OAK,48297,hisp,male,211.062887511072,2224.58832115105
TX,LIVE OAK,48297,other,female,0,0
TX,LIVE OAK,48297,other,male,0,0
TX,LIVE OAK,48297,white,female,555.432372505543,2258.0442949469
TX,LIVE OAK,48297,white,male,439.578713968958,1465.13116747108
TX,LLANO,48299,asian,female,0,907.493201962624
TX,LLANO,48299,asian,male,0,675.14260925867
TX,LLANO,48299,black,female,22.3828362751065,673.06023038673
TX,LLANO,48299,black,male,20.3134510042605,554.387593441994
TX,LLANO,48299,hisp,female,243.309195402299,5727.50153006554
TX,LLANO,48299,hisp,male,298.174425287356,8597.01998358225
TX,LLANO,48299,other,female,16.2403657740039,334.143150192772
TX,LLANO,48299,other,male,14.4036577400392,262.876388910611
TX,LLANO,48299,white,female,1622.84779658596,17617.5248924142
TX,LLANO,48299,white,male,1397.44518248697,13088.239009957
TX,LOVING,48301,asian,female,0,269.269560986765
TX,LOVING,48301,asian,male,0,36.3799108839387
TX,LOVING,48301,black,female,0,21.5588444393736
TX,LOVING,48301,black,male,0,38.9097438310457
TX,LOVING,48301,hisp,female,1.88008270158511,2.93121855489831
TX,LOVING,48301,hisp,male,1.9579600275672,3.17905556439455
TX,LOVING,48301,other,female,0,2.96563798351071
TX,LOVING,48301,other,male,0,1.74802911485932
TX,LOVING,48301,white,female,14.0895953757225,26.8481715788014
TX,LOVING,48301,white,male,16.6473988439306,37.467835390793
TX,LUBBOCK,48303,asian,female,1092,1078.10744226868
TX,LUBBOCK,48303,asian,male,1360,1338.77153572916
TX,LUBBOCK,48303,black,female,3834,3663.71354479394
TX,LUBBOCK,48303,black,male,3705,3547.35359822642
TX,LUBBOCK,48303,hisp,female,15123,12498.3992474308
TX,LUBBOCK,48303,hisp,male,14903,12348.187457657
TX,LUBBOCK,48303,other,female,1078,1064.62622156123
TX,LUBBOCK,48303,other,male,1092,1078.02639792752
TX,LUBBOCK,48303,white,female,22540,16708.1248174849
TX,LUBBOCK,48303,white,male,22413,16645.2410914283
TX,LYNN,48305,asian,female,0,46.0736085772906
TX,LYNN,48305,asian,male,0,1221.1086300711
TX,LYNN,48305,black,female,0,210.567627357434
TX,LYNN,48305,black,male,0,120.10000676785
TX,LYNN,48305,hisp,female,342.2958475325,1457.89569672326
TX,LYNN,48305,hisp,male,378.679414363246,1782.40992828415
TX,LYNN,48305,other,female,5.90938722294655,6.26926612751029
TX,LYNN,48305,other,male,8.91199478487614,14.1141121516124
TX,LYNN,48305,white,female,212.795571673984,1176.11421582318
TX,LYNN,48305,white,male,198.870013361329,1027.82486178487
TX,MCCULLOCH,48307,asian,female,0,50.1021239641171
TX,MCCULLOCH,48307,asian,male,0,7.04561118245397
TX,MCCULLOCH,48307,black,female,12.6598778004073,382.798151767015
TX,MCCULLOCH,48307,black,male,18.4195519348269,810.104137594978
TX,MCCULLOCH,48307,hisp,female,205.738051227885,4543.64735150024
TX,MCCULLOCH,48307,hisp,male,195.072088724584,4085.28025618715
TX,MCCULLOCH,48307,other,female,4.58007117437722,9.01203169975731
TX,MCCULLOCH,48307,other,male,3.52313167259786,5.3643899482138
TX,MCCULLOCH,48307,white,female,497.825990814765,6901.42563500485
TX,MCCULLOCH,48307,white,male,450.667460452458,5659.81320366374
TX,MCLENNAN,48309,asian,female,720,711.872159014981
TX,MCLENNAN,48309,asian,male,654,647.500217683577
TX,MCLENNAN,48309,black,female,8259,7120.37595947903
TX,MCLENNAN,48309,black,male,6140,5460.80181790306
TX,MCLENNAN,48309,hisp,female,7300,6466.55514975165
TX,MCLENNAN,48309,hisp,male,6998,6246.14495360384
TX,MCLENNAN,48309,other,female,405,402.382076764153
TX,MCLENNAN,48309,other,male,526,521.723761728952
TX,MCLENNAN,48309,white,female,18330,13017.9390210174
TX,MCLENNAN,48309,white,male,16666,12268.7865564383
TX,MCMULLEN,48311,asian,female,0,8.99088727365111
TX,MCMULLEN,48311,asian,male,0,1456.37512862448
TX,MCMULLEN,48311,black,female,0,0
TX,MCMULLEN,48311,black,male,0,92.0866494249699
TX,MCMULLEN,48311,hisp,female,37.217301446708,252.075791318577
TX,MCMULLEN,48311,hisp,male,30.6672571597284,171.182743407848
TX,MCMULLEN,48311,other,female,0,0
TX,MCMULLEN,48311,other,male,0,0
TX,MCMULLEN,48311,white,female,27.7716186252772,247.22769784854
TX,MCMULLEN,48311,white,male,21.9789356984479,154.975938546
TX,MADISON,48313,asian,female,51.2790697674419,7183.27317049227
TX,MADISON,48313,asian,male,44.8255813953488,5489.99327086082
TX,MADISON,48313,black,female,142.398002305033,2335.71203578578
TX,MADISON,48313,black,male,100.630426431041,1168.30907830855
TX,MADISON,48313,hisp,female,118.964467005076,1818.49723453138
TX,MADISON,48313,hisp,male,121.482233502538,1896.16960125536
TX,MADISON,48313,other,female,11.4068241469816,45.7233599275534
TX,MADISON,48313,other,male,4.38188976377953,6.93502169821221
TX,MADISON,48313,white,female,914.081486068111,11736.5837465392
TX,MADISON,48313,white,male,734.132507739938,7588.29603519588
TX,MARION,48315,asian,female,0,813.302934644639
TX,MARION,48315,asian,male,0,0
TX,MARION,48315,black,female,224.340819964349,1928.00778123335
TX,MARION,48315,black,male,217.642780748663,1815.1644237314
TX,MARION,48315,hisp,female,34.9374337221633,587.712316521398
TX,MARION,48315,hisp,male,39.8048780487805,762.678570179567
TX,MARION,48315,other,female,4.27336448598131,13.2467370271568
TX,MARION,48315,other,male,9.05373831775701,58.7264381152031
TX,MARION,48315,white,female,625.949643705463,6181.26946556362
TX,MARION,48315,white,male,557.521456848773,4909.89467031486
TX,MARTIN,48317,asian,female,0,25.5808427490507
TX,MARTIN,48317,asian,male,0,3.59730601158526
TX,MARTIN,48317,black,female,0,102.138118098486
TX,MARTIN,48317,black,male,0,216.215561299751
TX,MARTIN,48317,hisp,female,147.549511486665,1057.19690273525
TX,MARTIN,48317,hisp,male,139.900184842884,950.694887458583
TX,MARTIN,48317,other,female,5.34341637010676,5.09973968516441
TX,MARTIN,48317,other,male,4.11032028469751,3.06091727464489
TX,MARTIN,48317,white,female,238.484946419459,2352.12328306868
TX,MARTIN,48317,white,male,215.893519306004,1928.51682552942
TX,MASON,48319,asian,female,0,25.5808427490507
TX,MASON,48319,asian,male,0,3.59730601158526
TX,MASON,48319,black,female,0,102.138118098486
TX,MASON,48319,black,male,0,216.215561299751
TX,MASON,48319,hisp,female,154.823078954317,2754.005614287
TX,MASON,48319,hisp,male,146.796672828096,2476.1580743968
TX,MASON,48319,other,female,4.51067615658363,7.542874182233
TX,MASON,48319,other,male,3.46975088967972,4.49410883092163
TX,MASON,48319,white,female,229.417077734309,1487.44446358041
TX,MASON,48319,white,male,207.68464024494,1219.83071888773
TX,MATAGORDA,48321,asian,female,16.0740740740741,1143.822893909
TX,MATAGORDA,48321,asian,male,40.7592592592593,7318.67220922979
TX,MATAGORDA,48321,black,female,768.350130115922,8735.03371910268
TX,MATAGORDA,48321,black,male,755.255263780459,8442.10910797763
TX,MATAGORDA,48321,hisp,female,2090.94763132452,33074.0045417765
TX,MATAGORDA,48321,hisp,male,2157.71044150822,35197.8899614628
TX,MATAGORDA,48321,other,female,108.032508833922,468.136786873463
TX,MATAGORDA,48321,other,male,70.0098939929329,204.035265929397
TX,MATAGORDA,48321,white,female,1335.68547008547,13888.3161115928
TX,MATAGORDA,48321,white,male,1359.60026298488,14384.7049341629
TX,MAVERICK,48323,asian,female,0,1121.99998152271
TX,MAVERICK,48323,asian,male,0,6108.66656606811
TX,MAVERICK,48323,black,female,37.2842105263158,1692.42805882333
TX,MAVERICK,48323,black,male,26.8210526315789,876.923356814454
TX,MAVERICK,48323,hisp,female,5074.97251650545,44127.0041037583
TX,MAVERICK,48323,hisp,male,4316.00798403194,32154.9252046187
TX,MAVERICK,48323,other,female,72.6693227091633,149.636301856982
TX,MAVERICK,48323,other,male,109.382470119522,318.10831205166
TX,MAVERICK,48323,white,female,155.626898047722,1610.04581352859
TX,MAVERICK,48323,white,male,197.275488069414,2583.44691341036
TX,MEDINA,48325,asian,female,0,87974.2403810609
TX,MEDINA,48325,asian,male,0,0
TX,MEDINA,48325,black,female,3.63207547169811,396.886752772275
TX,MEDINA,48325,black,male,3.11320754716981,291.611245830411
TX,MEDINA,48325,hisp,female,1517.50218427323,24869.6656163831
TX,MEDINA,48325,hisp,male,1364.83260524226,20155.5714893836
TX,MEDINA,48325,other,female,20.7449168207024,31.4181746411542
TX,MEDINA,48325,other,male,33.047134935305,75.003266158012
TX,MEDINA,48325,white,female,1380.65576005453,16128.401873238
TX,MEDINA,48325,white,male,1264.69256987048,13567.9808882024
TX,MENARD,48327,asian,female,0,12.7904213745254
TX,MENARD,48327,asian,male,0,1.79865300579263
TX,MENARD,48327,black,female,10.8513238289206,43.9141837892163
TX,MENARD,48327,black,male,15.7881873727088,92.7861188719579
TX,MENARD,48327,hisp,female,154.823078954317,1229.84609980372
TX,MENARD,48327,hisp,male,146.796672828096,1105.93446532421
TX,MENARD,48327,other,female,4.30249110320285,2.83279467537058
TX,MENARD,48327,other,male,3.30960854092527,1.70429578681181
TX,MENARD,48327,white,female,154.153767647559,1445.72993700558
TX,MENARD,48327,white,male,139.550944038102,1185.18062146501
TX,MIDLAND,48329,asian,female,533,524.423987200386
TX,MIDLAND,48329,asian,male,312,309.061401919942
TX,MIDLAND,48329,black,female,1612,1533.55575680734
TX,MIDLAND,48329,black,male,1050,1016.71798587212
TX,MIDLAND,48329,hisp,female,6695,5341.8929239872
