,state,county,cofips,race,sex,renters,variance
30001,WV,DODDRIDGE,54017,white,female,335.366719540751,3322.51923522093
30002,WV,DODDRIDGE,54017,white,male,311.378200770451,2864.82337646707
30003,WV,FAYETTE,54019,asian,female,0.0,578.434017426321
30004,WV,FAYETTE,54019,asian,male,0.0,2715.42635958467
30005,WV,FAYETTE,54019,black,female,283.510714285714,6010.92425564937
30006,WV,FAYETTE,54019,black,male,209.359821428571,3284.74281416398
30007,WV,FAYETTE,54019,hisp,female,70.9633027522936,887.363862531692
30008,WV,FAYETTE,54019,hisp,male,130.894495412844,2986.13482635311
30009,WV,FAYETTE,54019,other,female,105.87983706721,2279.0046108815
30010,WV,FAYETTE,54019,other,male,57.2749490835031,673.788420892784
30011,WV,FAYETTE,54019,white,female,3119.39170907286,28008.7246956118
30012,WV,FAYETTE,54019,white,male,2523.89909395557,18440.2607590188
30013,WV,GILMER,54021,asian,female,0.0,0.0
30014,WV,GILMER,54021,asian,male,0.0,0.0
30015,WV,GILMER,54021,black,female,0.0,0.0
30016,WV,GILMER,54021,black,male,22.25,354.348725312435
30017,WV,GILMER,54021,hisp,female,0.0,1324.49554440759
30018,WV,GILMER,54021,hisp,male,0.0,396.731887639619
30019,WV,GILMER,54021,other,female,0.0,636.489247923362
30020,WV,GILMER,54021,other,male,0.0,33.636636169817
30021,WV,GILMER,54021,white,female,635.116751269036,5556.93436945509
30022,WV,GILMER,54021,white,male,581.275578116187,4658.38611418131
30023,WV,GRANT,54023,asian,female,0.0,222.035503251147
30024,WV,GRANT,54023,asian,male,0.0,36.3439035389821
30025,WV,GRANT,54023,black,female,0.0,40.3229206394344
30026,WV,GRANT,54023,black,male,0.0,217.772567825551
30027,WV,GRANT,54023,hisp,female,8.44444444444445,202.181504805491
30028,WV,GRANT,54023,hisp,male,5.80555555555556,95.6127473282512
30029,WV,GRANT,54023,other,female,0.0,380.287217281585
30030,WV,GRANT,54023,other,male,0.0,514.081177016559
30031,WV,GRANT,54023,white,female,822.593072868736,11152.3581089461
30032,WV,GRANT,54023,white,male,745.377729440308,9161.98364094783
30033,WV,GREENBRIER,54025,asian,female,44.4516129032258,10734.779052514
30034,WV,GREENBRIER,54025,asian,male,0.0,0.0
30035,WV,GREENBRIER,54025,black,female,152.560975609756,974.019534721096
30036,WV,GREENBRIER,54025,black,male,217.540650406504,1928.08506090594
30037,WV,GREENBRIER,54025,hisp,female,109.951219512195,4787.62939643238
30038,WV,GREENBRIER,54025,hisp,male,94.2439024390244,3527.51220185387
30039,WV,GREENBRIER,54025,other,female,77.3922413793103,1978.54875228156
30040,WV,GREENBRIER,54025,other,male,43.4870689655172,638.743224186121
30041,WV,GREENBRIER,54025,white,female,2823.87917658012,18079.4494525249
30042,WV,GREENBRIER,54025,white,male,2586.84597082859,15248.5144698973
30043,WV,HAMPSHIRE,54027,asian,female,0.0,870.848280662375
30044,WV,HAMPSHIRE,54027,asian,male,0.0,394.211003644146
30045,WV,HAMPSHIRE,54027,black,female,69.5845839017736,1433.62656284126
30046,WV,HAMPSHIRE,54027,black,male,72.6572305593452,1562.93163420218
30047,WV,HAMPSHIRE,54027,hisp,female,160.499215070644,2223.56866304057
30048,WV,HAMPSHIRE,54027,hisp,male,97.7613814756672,830.791429711854
30049,WV,HAMPSHIRE,54027,other,female,12.3582995951417,728.161481158596
30050,WV,HAMPSHIRE,54027,other,male,5.89068825910931,165.534302461981
30051,WV,HAMPSHIRE,54027,white,female,3224.0645731977,28538.9708251102
30052,WV,HAMPSHIRE,54027,white,male,3224.23529411765,28541.9641535949
30053,WV,HANCOCK,54029,asian,female,0.0,2508.09034777612
30054,WV,HANCOCK,54029,asian,male,0.0,352.700205156017
30055,WV,HANCOCK,54029,black,female,107.305683563748,2485.32015315815
30056,WV,HANCOCK,54029,black,male,111.837173579109,2698.80508319444
30057,WV,HANCOCK,54029,hisp,female,22.7964071856287,129.490414935626
30058,WV,HANCOCK,54029,hisp,male,74.5808383233533,1338.30698973633
30059,WV,HANCOCK,54029,other,female,54.1969696969697,418.035491545233
30060,WV,HANCOCK,54029,other,male,73.5,759.125661116416
30061,WV,HANCOCK,54029,white,female,2841.45846513547,27070.1252419418
30062,WV,HANCOCK,54029,white,male,2409.41424838399,19549.8142934248
30063,WV,HARDY,54031,asian,female,93.7013888888889,296.286668199039
30064,WV,HARDY,54031,asian,male,37.9097222222222,64.6431066774085
30065,WV,HARDY,54031,black,female,54.8262548262548,308.432170568779
30066,WV,HARDY,54031,black,male,127.413127413127,1600.62356038925
30067,WV,HARDY,54031,hisp,female,184.571428571429,1583.01644071217
30068,WV,HARDY,54031,hisp,male,126.892857142857,772.298268254341
30069,WV,HARDY,54031,other,female,7.77674418604651,548.596429164663
30070,WV,HARDY,54031,other,male,9.04186046511628,741.550783950159
30071,WV,HARDY,54031,white,female,1087.9150004183,12730.3558986618
30072,WV,HARDY,54031,white,male,985.794361248222,10461.4309074342
30073,WV,HARRISON,54033,asian,female,101.818181818182,12964.4661201583
30074,WV,HARRISON,54033,asian,male,38.1818181818182,1843.37598203155
30075,WV,HARRISON,54033,black,female,255.273447820343,2420.16829647189
30076,WV,HARRISON,54033,black,male,248.488771466314,2296.03159375242
30077,WV,HARRISON,54033,hisp,female,130.0,435.78587779099
30078,WV,HARRISON,54033,hisp,male,170.714285714286,713.305526752695
30079,WV,HARRISON,54033,other,female,52.9520295202952,858.023424448092
30080,WV,HARRISON,54033,other,male,173.985239852399,8962.32238861683
30081,WV,HARRISON,54033,white,female,6141.40305159,32135.5354806789
30082,WV,HARRISON,54033,white,male,5702.11330160888,27910.3107067881
30083,WV,JACKSON,54035,asian,female,0.0,0.0
30084,WV,JACKSON,54035,asian,male,0.0,0.0
30085,WV,JACKSON,54035,black,female,0.0,0.0
30086,WV,JACKSON,54035,black,male,22.25,1718.55532373404
30087,WV,JACKSON,54035,hisp,female,0.0,3024.90892237384
30088,WV,JACKSON,54035,hisp,male,0.0,906.064072301623
30089,WV,JACKSON,54035,other,female,62.936170212766,1891.13811711384
30090,WV,JACKSON,54035,other,male,14.468085106383,103.971357297788
30091,WV,JACKSON,54035,white,female,2177.81725888325,27880.1313499569
30092,WV,JACKSON,54035,white,male,1993.19571347998,23396.75940133
30093,WV,JEFFERSON,54037,asian,female,82.3903743315508,1759.23670864354
30094,WV,JEFFERSON,54037,asian,male,55.4331550802139,803.248273007788
30095,WV,JEFFERSON,54037,black,female,545.206684856753,3624.69595506881
30096,WV,JEFFERSON,54037,black,male,569.281377899045,3945.76198533904
30097,WV,JEFFERSON,54037,hisp,female,337.544740973312,6075.02181768934
30098,WV,JEFFERSON,54037,hisp,male,205.60125588697,2279.64844957037
30099,WV,JEFFERSON,54037,other,female,163.953441295547,2284.7847215206
30100,WV,JEFFERSON,54037,other,male,78.1497975708502,535.586158057309
30101,WV,JEFFERSON,54037,white,female,3495.52078726227,25513.5378091013
30102,WV,JEFFERSON,54037,white,male,3495.70588235294,25516.2056083396
30103,WV,KANAWHA,54039,asian,female,279.0,8357.33313819576
30104,WV,KANAWHA,54039,asian,male,447.0,21183.1630247525
30105,WV,KANAWHA,54039,black,female,1991.0,39908.7756114598
30106,WV,KANAWHA,54039,black,male,1791.0,32473.5537599113
30107,WV,KANAWHA,54039,hisp,female,445.0,21960.5705614427
30108,WV,KANAWHA,54039,hisp,male,353.0,13891.8649518536
30109,WV,KANAWHA,54039,other,female,1111.8085106383,32176.7763491861
30110,WV,KANAWHA,54039,other,male,856.688164893617,19299.3073623475
30111,WV,KANAWHA,54039,white,female,18282.4068200219,17863.1655663111
30112,WV,KANAWHA,54039,white,male,14985.2295089775,14622.6111137282
30113,WV,LEWIS,54041,asian,female,10.9166666666667,417.983634654188
30114,WV,LEWIS,54041,asian,male,4.41666666666667,68.6368405926392
30115,WV,LEWIS,54041,black,female,0.0,67.2048677323907
30116,WV,LEWIS,54041,black,male,0.0,362.954279709252
30117,WV,LEWIS,54041,hisp,female,28.952380952381,649.024107313888
30118,WV,LEWIS,54041,hisp,male,19.9047619047619,307.357704350698
30119,WV,LEWIS,54041,other,female,48.6046511627907,1232.09318855018
30120,WV,LEWIS,54041,other,male,56.5116279069768,1663.43448959556
30121,WV,LEWIS,54041,white,female,1719.36216849327,13372.4284717422
30122,WV,LEWIS,54041,white,male,1557.9687107839,11001.8848868828
30123,WV,LINCOLN,54043,asian,female,0.0,0.0
30124,WV,LINCOLN,54043,asian,male,0.0,0.0
30125,WV,LINCOLN,54043,black,female,0.0,115.641243704341
30126,WV,LINCOLN,54043,black,male,0.0,82.4622004489224
30127,WV,LINCOLN,54043,hisp,female,0.0,5294.26003085707
30128,WV,LINCOLN,54043,hisp,male,0.0,767.236998919079
30129,WV,LINCOLN,54043,other,female,8.9010989010989,2310.42495139548
30130,WV,LINCOLN,54043,other,male,4.78021978021978,666.468436510816
30131,WV,LINCOLN,54043,white,female,1834.63924133421,20644.3116549191
30132,WV,LINCOLN,54043,white,male,1591.15238718116,15581.7573394826
30133,WV,LOGAN,54045,asian,female,5.0,460.399029690279
30134,WV,LOGAN,54045,asian,male,3.91666666666667,282.576677755322
30135,WV,LOGAN,54045,black,female,74.1666666666667,2493.56463632551
30136,WV,LOGAN,54045,black,male,46.6666666666667,990.110091257434
30137,WV,LOGAN,54045,hisp,female,19.4285714285714,368.967086383654
30138,WV,LOGAN,54045,hisp,male,49.1428571428572,2317.67495187102
30139,WV,LOGAN,54045,other,female,50.4878048780488,1049.62160885756
30140,WV,LOGAN,54045,other,male,21.5975609756098,195.540713076773
30141,WV,LOGAN,54045,white,female,2864.31598801731,27354.0828244703
30142,WV,LOGAN,54045,white,male,2661.74459114612,23690.1429363311
30143,WV,MCDOWELL,54047,asian,female,0.0,365.020686076742
30144,WV,MCDOWELL,54047,asian,male,0.0,223.98074876209
30145,WV,MCDOWELL,54047,black,female,246.81693989071,4639.35427873523
30146,WV,MCDOWELL,54047,black,male,155.300546448087,1868.70323637449
30147,WV,MCDOWELL,54047,hisp,female,0.607142857142857,115.748466869391
30148,WV,MCDOWELL,54047,hisp,male,1.53571428571429,740.507937951675
30149,WV,MCDOWELL,54047,other,female,4.39024390243902,1250.81906314103
30150,WV,MCDOWELL,54047,other,male,1.87804878048781,228.918378699398
30151,WV,MCDOWELL,54047,white,female,1334.11294796405,9078.88955643132
30152,WV,MCDOWELL,54047,white,male,1239.76123377344,7854.96232465907
30153,WV,MARION,54049,asian,female,18.1818181818182,2588.67477124768
30154,WV,MARION,54049,asian,male,6.81818181818182,364.67805086373
30155,WV,MARION,54049,black,female,318.892998678996,1940.94268185494
30156,WV,MARION,54049,black,male,310.417437252312,1843.5110880034
30157,WV,MARION,54049,hisp,female,35.8378378378378,480.097147819957
30158,WV,MARION,54049,hisp,male,47.0617760617761,825.005839258199
30159,WV,MARION,54049,other,female,9.29889298892989,216.251428103458
30160,WV,MARION,54049,other,male,30.5535055350554,2325.35558002608
30161,WV,MARION,54049,white,female,4358.85603142231,28655.7817106126
30162,WV,MARION,54049,white,male,4047.07047360073,24807.5307452982
30163,WV,MARSHALL,54051,asian,female,28.0851063829787,2933.5217923065
30164,WV,MARSHALL,54051,asian,male,10.531914893617,414.627282939435
30165,WV,MARSHALL,54051,black,female,47.2872503840246,686.63319279424
30166,WV,MARSHALL,54051,black,male,49.284178187404,745.684123618399
30167,WV,MARSHALL,54051,hisp,female,28.1317365269461,130.355225383746
30168,WV,MARSHALL,54051,hisp,male,92.0359281437126,1322.6330885487
30169,WV,MARSHALL,54051,other,female,30.969696969697,1865.02130765706
30170,WV,MARSHALL,54051,other,male,42.0,3426.94021050879
30171,WV,MARSHALL,54051,white,female,2510.55233117866,25059.8931792923
30172,WV,MARSHALL,54051,white,male,2128.82244533077,18085.5811444115
30173,WV,MASON,54053,asian,female,0.0,418.516458600941
30174,WV,MASON,54053,asian,male,0.0,492.784657682684
30175,WV,MASON,54053,black,female,0.0,255.952009128539
30176,WV,MASON,54053,black,male,0.0,233.795410993524
30177,WV,MASON,54053,hisp,female,23.9455782312925,1147.66462042967
30178,WV,MASON,54053,hisp,male,14.6938775510204,432.538841299777
30179,WV,MASON,54053,other,female,7.64819277108434,174.771485654547
30180,WV,MASON,54053,other,male,17.6795180722892,932.600661106542
30181,WV,MASON,54053,white,female,2076.72294617564,28692.9813315716
30182,WV,MASON,54053,white,male,1842.80154519701,22617.2981208161
30183,WV,MERCER,54055,asian,female,54.6067415730337,1245.84234556489
30184,WV,MERCER,54055,asian,male,118.314606741573,5806.66228326985
30185,WV,MERCER,54055,black,female,837.4625,8084.07199156002
30186,WV,MERCER,54055,black,male,618.428125,4468.51823400048
30187,WV,MERCER,54055,hisp,female,80.7889908256881,1735.72101310341
30188,WV,MERCER,54055,hisp,male,149.018348623853,5862.75760759016
30189,WV,MERCER,54055,other,female,82.89816700611,1815.26828876754
30190,WV,MERCER,54055,other,male,44.8431771894094,535.416955561939
30191,WV,MERCER,54055,white,female,5178.1723966737,46875.7262145465
30192,WV,MERCER,54055,white,male,4189.65806131314,30974.9661565465
30193,WV,MINERAL,54057,asian,female,30.1711229946524,1517.49142699502
30194,WV,MINERAL,54057,asian,male,20.2994652406417,687.853463693506
30195,WV,MINERAL,54057,black,female,206.459754433834,2191.66848714187
30196,WV,MINERAL,54057,black,male,215.576398362892,2388.62031622512
30197,WV,MINERAL,54057,hisp,female,34.7472527472528,1281.38267067135
30198,WV,MINERAL,54057,hisp,male,21.1648351648352,475.682049825404
30199,WV,MINERAL,54057,other,female,4.94331983805668,715.971997977583
30200,WV,MINERAL,54057,other,male,2.35627530364372,162.686180430106
30201,WV,MINERAL,54057,white,female,3408.65479876161,34452.1506381504
30202,WV,MINERAL,54057,white,male,3408.83529411765,34455.766780414
30203,WV,MINGO,54059,asian,female,16.4285714285714,751.163833895942
30204,WV,MINGO,54059,asian,male,12.8690476190476,461.685936100136
30205,WV,MINGO,54059,black,female,93.620218579235,2401.74179014583
30206,WV,MINGO,54059,black,male,58.9071038251366,955.467815563035
30207,WV,MINGO,54059,hisp,female,7.89285714285714,161.040677323584
30208,WV,MINGO,54059,hisp,male,19.9642857142857,1023.23783410028
30209,WV,MINGO,54059,other,female,102.073170731707,867.346468267085
30210,WV,MINGO,54059,other,male,43.6646341463415,172.887868485794
30211,WV,MINGO,54059,white,female,2211.26594918451,14181.097849903
30212,WV,MINGO,54059,white,male,2054.87984023078,12286.9127799507
30213,WV,MONONGALIA,54061,asian,female,878.0,52630.138106612
30214,WV,MONONGALIA,54061,asian,male,1116.0,84727.8156787644
30215,WV,MONONGALIA,54061,black,female,618.423038728898,611.22132931079
30216,WV,MONONGALIA,54061,black,male,1179.36444885799,1162.73372182653
30217,WV,MONONGALIA,54061,hisp,female,423.573626373626,1310.16518924192
30218,WV,MONONGALIA,54061,hisp,male,477.158241758242,1611.27830508388
30219,WV,MONONGALIA,54061,other,female,419.843636363636,440.696906503292
30220,WV,MONONGALIA,54061,other,male,405.498181818182,424.346150816136
30221,WV,MONONGALIA,54061,white,female,13417.2825044181,29426.3159134889
30222,WV,MONONGALIA,54061,white,male,13293.968189851,28992.5338224831
30223,WV,MONROE,54063,asian,female,0.0,1075.8603082894
30224,WV,MONROE,54063,asian,male,0.0,0.0
30225,WV,MONROE,54063,black,female,23.0487804878049,340.06205598724
30226,WV,MONROE,54063,black,male,32.8658536585366,690.241202967886
30227,WV,MONROE,54063,hisp,female,0.0,262.858475508095
30228,WV,MONROE,54063,hisp,male,0.0,193.120512618193
30229,WV,MONROE,54063,other,female,2.71551724137931,87.9785794208281
30230,WV,MONROE,54063,other,male,1.52586206896552,27.7953774315365
30231,WV,MONROE,54063,white,female,1002.39453811938,11870.8712327654
30232,WV,MONROE,54063,white,male,918.254680873073,9971.33486872808
30233,WV,MORGAN,54065,asian,female,2.32085561497326,558.93133855132
30234,WV,MORGAN,54065,asian,male,1.56149732620321,253.01955270357
30235,WV,MORGAN,54065,black,female,65.7612551159618,804.040757334783
30236,WV,MORGAN,54065,black,male,68.6650750341064,876.527634184554
30237,WV,MORGAN,54065,hisp,female,3.30926216640502,519.628028876221
30238,WV,MORGAN,54065,hisp,male,2.01569858712716,192.791097733284
30239,WV,MORGAN,54065,other,female,8.23886639676113,441.050025894841
30240,WV,MORGAN,54065,other,male,3.92712550607287,100.249626637424
30241,WV,MORGAN,54065,white,female,1401.54931446263,18505.8782870031
30242,WV,MORGAN,54065,white,male,1401.62352941176,18507.8326801765
30243,WV,NICHOLAS,54067,asian,female,0.0,2413.12442642421
30244,WV,NICHOLAS,54067,asian,male,0.0,0.0
30245,WV,NICHOLAS,54067,black,female,7.13414634146342,172.420122581533
30246,WV,NICHOLAS,54067,black,male,10.1727642276423,350.46127106924
30247,WV,NICHOLAS,54067,hisp,female,17.9268292682927,848.897697920323
30248,WV,NICHOLAS,54067,hisp,male,15.3658536585366,623.947639128146
30249,WV,NICHOLAS,54067,other,female,23.5344827586207,481.82692209774
30250,WV,NICHOLAS,54067,other,male,13.2241379310345,153.429096158228
30251,WV,NICHOLAS,54067,white,female,1760.38315920141,19096.6378642453
30252,WV,NICHOLAS,54067,white,male,1612.61859935864,16055.1407054894
30253,WV,OHIO,54069,asian,female,59.9148936170213,13259.1030131021
30254,WV,OHIO,54069,asian,male,22.468085106383,1874.12224849679
30255,WV,OHIO,54069,black,female,423.766513056836,713.683209502967
30256,WV,OHIO,54069,black,male,441.662058371736,761.882269168396
30257,WV,OHIO,54069,hisp,female,26.6766467065868,163.868681805546
30258,WV,OHIO,54069,hisp,male,87.2754491017964,1688.65818877832
30259,WV,OHIO,54069,other,female,45.3484848484849,2540.28580739109
30260,WV,OHIO,54069,other,male,61.5,4665.24396408402
30261,WV,OHIO,54069,white,female,4561.0034383166,16859.6764109394
30262,WV,OHIO,54069,white,male,3867.50213175629,12343.7050768802
30263,WV,PENDLETON,54071,asian,female,3.63888888888889,205.646227653897
30264,WV,PENDLETON,54071,asian,male,1.47222222222222,33.6855730563801
30265,WV,PENDLETON,54071,black,female,8.22393822393823,33.4212187850096
30266,WV,PENDLETON,54071,black,male,19.1119691119691,179.033014424935
30267,WV,PENDLETON,54071,hisp,female,0.0,195.218470627709
30268,WV,PENDLETON,54071,hisp,male,0.0,92.2712302576283
30269,WV,PENDLETON,54071,other,female,3.88837209302326,352.697578243469
30270,WV,PENDLETON,54071,other,male,4.52093023255814,476.771173043069
30271,WV,PENDLETON,54071,white,female,626.692294821384,4026.45992798023
30272,WV,PENDLETON,54071,white,male,567.865807747009,3308.96364603689
30273,WV,PLEASANTS,54073,asian,female,0.0,65.4539227194675
30274,WV,PLEASANTS,54073,asian,male,0.0,85.4908378376719
30275,WV,PLEASANTS,54073,black,female,10.4524886877828,171.941063357179
30276,WV,PLEASANTS,54073,black,male,6.15384615384615,59.7127601347196
30277,WV,PLEASANTS,54073,hisp,female,0.0,318.549157429583
30278,WV,PLEASANTS,54073,hisp,male,0.0,59.6791805298015
30279,WV,PLEASANTS,54073,other,female,0.0,220.299249177085
30280,WV,PLEASANTS,54073,other,male,0.0,103.697379112231
30281,WV,PLEASANTS,54073,white,female,411.212279555846,2801.22173963177
30282,WV,PLEASANTS,54073,white,male,368.686572734907,2253.45874879643
30283,WV,POCAHONTAS,54075,asian,female,0.0,1045.61523938166
30284,WV,POCAHONTAS,54075,asian,male,0.0,0.0
30285,WV,POCAHONTAS,54075,black,female,9.8780487804878,110.779450554862
30286,WV,POCAHONTAS,54075,black,male,14.0853658536585,225.024464011388
30287,WV,POCAHONTAS,54075,hisp,female,19.1219512195122,219.155885392588
30288,WV,POCAHONTAS,54075,hisp,male,16.390243902439,161.317067833989
30289,WV,POCAHONTAS,54075,other,female,0.0,109.910058785565
30290,WV,POCAHONTAS,54075,other,male,0.0,34.7026679938822
30291,WV,POCAHONTAS,54075,white,female,565.60153098169,2710.0772003468
30292,WV,POCAHONTAS,54075,white,male,518.125581876487,2277.29183195505
30293,WV,PRESTON,54077,asian,female,0.0,1375.2110188265
30294,WV,PRESTON,54077,asian,male,0.0,2221.81912539835
30295,WV,PRESTON,54077,black,female,5.57696127110228,170.512959158683
30296,WV,PRESTON,54077,black,male,10.635551142006,620.042914068801
30297,WV,PRESTON,54077,hisp,female,74.4263736263736,1571.40327214759
30298,WV,PRESTON,54077,hisp,male,83.8417582417583,1992.55047022638
30299,WV,PRESTON,54077,other,female,19.1563636363636,709.963681808571
30300,WV,PRESTON,54077,other,male,18.5018181818182,662.30326365146
30301,WV,PRESTON,54077,white,female,2250.71749558192,21440.896851031
30302,WV,PRESTON,54077,white,male,2230.03181014895,21051.5381359482
30303,WV,PUTNAM,54079,asian,female,0.0,0.0
30304,WV,PUTNAM,54079,asian,male,0.0,0.0
30305,WV,PUTNAM,54079,black,female,208.742774566474,687.210326281176
30306,WV,PUTNAM,54079,black,male,176.271676300578,515.47917306364
30307,WV,PUTNAM,54079,hisp,female,83.6,11009.6209929095
30308,WV,PUTNAM,54079,hisp,male,31.825,1604.86153044844
30309,WV,PUTNAM,54079,other,female,99.6923076923077,5913.33113947787
30310,WV,PUTNAM,54079,other,male,53.5384615384615,1720.70973758908
30311,WV,PUTNAM,54079,white,female,3323.56690647482,31411.9047541448
30312,WV,PUTNAM,54079,white,male,2882.47482014389,23803.0174418964
30313,WV,RALEIGH,54081,asian,female,125.393258426966,273.229109953492
30314,WV,RALEIGH,54081,asian,male,271.685393258427,1061.85089849111
30315,WV,RALEIGH,54081,black,female,1131.02678571429,9698.35926436342
30316,WV,RALEIGH,54081,black,male,835.212053571429,5398.37471009447
30317,WV,RALEIGH,54081,hisp,female,86.2477064220184,1637.79259881545
30318,WV,RALEIGH,54081,hisp,male,159.087155963303,5523.60578471474
30319,WV,RALEIGH,54081,other,female,214.22199592668,3026.71529046267
30320,WV,RALEIGH,54081,other,male,115.881873727088,913.952675196774
30321,WV,RALEIGH,54081,white,female,6076.43589425345,52830.596486164
30322,WV,RALEIGH,54081,white,male,4916.44284473129,34981.9107012448
30323,WV,RANDOLPH,54083,asian,female,15.4652777777778,557.398560519615
30324,WV,RANDOLPH,54083,asian,male,6.25694444444445,91.6776561063882
30325,WV,RANDOLPH,54083,black,female,61.4054054054054,596.609027020869
30326,WV,RANDOLPH,54083,black,male,142.702702702703,3140.41520471802
30327,WV,RANDOLPH,54083,hisp,female,69.968253968254,782.412868808738
30328,WV,RANDOLPH,54083,hisp,male,48.1031746031746,373.272134267652
30329,WV,RANDOLPH,54083,other,female,31.106976744186,1259.79886880359
30330,WV,RANDOLPH,54083,other,male,36.1674418604651,1702.14993639583
30331,WV,RANDOLPH,54083,white,female,2944.21751861457,21044.9780576547
30332,WV,RANDOLPH,54083,white,male,2667.84907554589,17344.3654156791
30333,WV,RITCHIE,54085,asian,female,0.0,0.0
30334,WV,RITCHIE,54085,asian,male,0.0,0.0
30335,WV,RITCHIE,54085,black,female,0.0,0.0
30336,WV,RITCHIE,54085,black,male,0.0,819.879131170601
30337,WV,RITCHIE,54085,hisp,female,0.0,1275.31003347468
30338,WV,RITCHIE,54085,hisp,male,0.0,381.999138496503
30339,WV,RITCHIE,54085,other,female,0.0,612.853042430187
30340,WV,RITCHIE,54085,other,male,0.0,32.3875303173569
30341,WV,RITCHIE,54085,white,female,865.370558375635,5546.82135587915
30342,WV,RITCHIE,54085,white,male,792.009926677947,4653.0668253974
30343,WV,ROANE,54087,asian,female,0.0,0.0
30344,WV,ROANE,54087,asian,male,0.0,0.0
30345,WV,ROANE,54087,black,female,0.0,0.0
30346,WV,ROANE,54087,black,male,0.0,1093.17217489414
30347,WV,ROANE,54087,hisp,female,12.3333333333333,1404.34284365316
30348,WV,ROANE,54087,hisp,male,6.75,420.903540321787
30349,WV,ROANE,54087,other,female,7.40425531914894,641.094039110314
30350,WV,ROANE,54087,other,male,1.70212765957447,33.9357663805872
30351,WV,ROANE,54087,white,female,1168.53807106599,8726.30841750641
30352,WV,ROANE,54087,white,male,1069.47681895093,7321.95506606022
30353,WV,SUMMERS,54089,asian,female,0.0,1337.26411813481
30354,WV,SUMMERS,54089,asian,male,0.0,0.0
30355,WV,SUMMERS,54089,black,female,77.3780487804878,764.589972999038
30356,WV,SUMMERS,54089,black,male,110.335365853659,1541.14584617065
30357,WV,SUMMERS,54089,hisp,female,0.0,326.725695460865
30358,WV,SUMMERS,54089,hisp,male,0.0,240.043368093697
30359,WV,SUMMERS,54089,other,female,0.0,140.566790058398
30360,WV,SUMMERS,54089,other,male,0.0,44.382131173994
30361,WV,SUMMERS,54089,white,female,937.990276197372,8160.12931912535
30362,WV,SUMMERS,54089,white,male,859.256439433123,6856.19510340634
30363,WV,TAYLOR,54091,asian,female,0.0,818.76946886089
30364,WV,TAYLOR,54091,asian,male,0.0,115.139456558563
30365,WV,TAYLOR,54091,black,female,27.8335535006605,332.832549133292
30366,WV,TAYLOR,54091,black,male,27.0937912813738,315.408858362498
30367,WV,TAYLOR,54091,hisp,female,13.3513513513514,175.957161881968
30368,WV,TAYLOR,54091,hisp,male,17.5328185328185,303.028199948571
30369,WV,TAYLOR,54091,other,female,7.74907749077491,58.1036532913561
30370,WV,TAYLOR,54091,other,male,25.4612546125461,620.839808471825
30371,WV,TAYLOR,54091,white,female,1229.37419744694,13451.2168967364
30372,WV,TAYLOR,54091,white,male,1141.43802401994,11604.048484048
30373,WV,TUCKER,54093,asian,female,0.0,222.035503251147
30374,WV,TUCKER,54093,asian,male,0.0,36.3439035389821
30375,WV,TUCKER,54093,black,female,0.0,40.3229206394344
30376,WV,TUCKER,54093,black,male,0.0,217.772567825551
30377,WV,TUCKER,54093,hisp,female,0.0,195.218470627709
30378,WV,TUCKER,54093,hisp,male,0.0,92.2712302576283
30379,WV,TUCKER,54093,other,female,8.74883720930233,278.154500558166
30380,WV,TUCKER,54093,other,male,10.1720930232558,375.946505527283
30381,WV,TUCKER,54093,white,female,537.300677654145,2972.5408411491
30382,WV,TUCKER,54093,white,male,486.86522211997,2442.83863590011
30383,WV,TYLER,54095,asian,female,0.0,0.0
30384,WV,TYLER,54095,asian,male,0.0,0.0
30385,WV,TYLER,54095,black,female,0.0,0.0
30386,WV,TYLER,54095,black,male,0.0,819.879131170601
30387,WV,TYLER,54095,hisp,female,49.3333333333333,269.253813804543
30388,WV,TYLER,54095,hisp,male,27.0,84.7250854808075
30389,WV,TYLER,54095,other,female,20.9787234042553,469.749540017049
30390,WV,TYLER,54095,other,male,4.82269503546099,25.2727103331249
30391,WV,TYLER,54095,white,female,767.51269035533,5202.41587291361
30392,WV,TYLER,54095,white,male,702.447828539199,4363.12158253386
30393,WV,UPSHUR,54097,asian,female,0.0,444.071006502294
30394,WV,UPSHUR,54097,asian,male,0.0,72.6878070779642
30395,WV,UPSHUR,54097,black,female,13.1583011583012,145.738335201525
30396,WV,UPSHUR,54097,black,male,30.5791505791506,783.339575729955
30397,WV,UPSHUR,54097,hisp,female,12.0634920634921,405.217933054267
30398,WV,UPSHUR,54097,hisp,male,8.29365079365079,191.631636522285
30399,WV,UPSHUR,54097,other,female,25.2744186046512,870.568020583508
30400,WV,UPSHUR,54097,other,male,29.3860465116279,1176.27615506176
30401,WV,UPSHUR,54097,white,female,2038.88965113361,16203.2371103185
30402,WV,UPSHUR,54097,white,male,1847.50271898268,13335.1763861448
30403,WV,WAYNE,54099,asian,female,12.8181818181818,817.041062104289
30404,WV,WAYNE,54099,asian,male,13.9090909090909,961.975981452749
30405,WV,WAYNE,54099,black,female,34.19002050581,805.906308718187
30406,WV,WAYNE,54099,black,male,32.6766917293233,736.183208250954
30407,WV,WAYNE,54099,hisp,female,47.891156462585,1232.13708529012
30408,WV,WAYNE,54099,hisp,male,29.3877551020408,465.505521192697
30409,WV,WAYNE,54099,other,female,14.6313253012048,238.591291004762
